smiles,chemprop_0,chemprop_1,chemprop_2,chemprop_3,chemprop_4,chemprop_5,chemprop_6,chemprop_7,chemprop_8,chemprop_9,chemprop_10,chemprop_11,chemprop_12,chemprop_13,chemprop_14,chemprop_15,chemprop_16,chemprop_17,chemprop_18,chemprop_19,chemprop_20,chemprop_21,chemprop_22,chemprop_23,chemprop_24,chemprop_25,chemprop_26,chemprop_27,chemprop_28,chemprop_29,chemprop_30,chemprop_31,chemprop_32,chemprop_33,chemprop_34,chemprop_35,chemprop_36,chemprop_37,chemprop_38,chemprop_39,chemprop_40,chemprop_41,chemprop_42,chemprop_43,chemprop_44,chemprop_45,chemprop_46,chemprop_47,chemprop_48,chemprop_49
CCC[NH3+].[Br-],0.0,1.697373867034912,0.45947304368019104,1.0241522789001465,0.22536590695381165,2.5396361351013184,0.0,1.9680112600326538,1.2786425352096558,0.0,1.933909296989441,1.2141464948654175,0.0,1.0314267873764038,0.0,0.0,2.3074934482574463,0.0,0.9587003588676453,0.36082950234413147,1.1781970262527466,0.2177106738090515,1.805509328842163,0.0,0.5468083620071411,0.6147030591964722,0.0,1.751068115234375,0.1454233080148697,1.2295567989349365,0.0,0.8697844743728638,0.8004938960075378,0.0,0.12878753244876862,0.5060057044029236,0.0,0.2996634244918823,0.3601146936416626,0.0,1.6085944175720215,0.9274544715881348,0.0,0.0,2.3678247928619385,0.0,2.0785441398620605,0.0,1.6828033924102783,0.0
CC[NH+](CC)CCC[NH3+].[Br-].[Br-],0.9392423033714294,1.8313632011413574,0.6112897992134094,1.3138762712478638,1.3708099126815796,2.7736997604370117,0.0,2.395437479019165,1.5524101257324219,0.0,1.3007031679153442,1.0004085302352905,0.0,1.2660353183746338,0.10589516162872314,0.0,2.8364150524139404,0.0,1.106424331665039,0.9094468951225281,0.7979060411453247,0.273779034614563,2.1177725791931152,0.17027774453163147,0.9348104596138,0.9348174333572388,0.4399299621582031,1.6431515216827393,0.21153287589550018,3.031804084777832,0.0,0.5160328149795532,1.163854718208313,0.0,0.642170250415802,0.20282968878746033,0.0,0.04962792620062828,0.39921629428863525,0.0,2.366590738296509,1.440972924232483,0.1223064661026001,0.0,3.326961040496826,0.0,1.723785400390625,0.0,2.9084632396698,0.0
[NH3+]c1ccccc1.[Br-],0.0,0.0,0.9788667559623718,0.0,0.0,3.26957106590271,3.895094394683838,3.5649006366729736,0.0,0.6890212297439575,1.4117845296859741,0.057763487100601196,0.0,0.0,1.3025652170181274,0.0,2.107785701751709,0.0,0.7374624609947205,0.6418543457984924,0.0,0.0,0.0,3.8510563373565674,1.439883828163147,1.0565285682678223,1.2643111944198608,0.0,0.0,1.1156190633773804,0.0,1.5477224588394165,2.783999443054199,0.0,0.0,1.536374807357788,0.020846208557486534,6.280356407165527,3.6726579666137695,0.0,1.7286834716796875,0.0,2.2005770206451416,0.0,0.2897319793701172,0.8626581430435181,0.0,0.0,0.0,2.333684206008911
c1cc[nH+]cc1.[Br-],0.0,0.0,0.2535267472267151,0.0,0.0,2.9876554012298584,3.9301106929779053,5.210874080657959,0.0,0.9364925026893616,2.090949535369873,0.6147767901420593,0.0,0.0,2.3690085411071777,0.0,1.301101803779602,0.0,0.27114635705947876,0.9189088344573975,0.0,0.0,0.0,4.827777862548828,1.7924532890319824,1.7922173738479614,1.5781071186065674,0.0,0.0,0.24347509443759918,0.0,0.532363772392273,5.216768264770508,0.0,0.0,2.2487666606903076,1.5510071516036987,5.442612648010254,3.869903802871704,0.0,2.0217082500457764,0.0,4.192556381225586,0.0,0.7352544069290161,1.179661750793457,0.0,0.0,0.0,4.089806079864502
CC(C)(C)[NH3+].[Br-],0.33860087394714355,1.6215147972106934,1.216343641281128,0.8352648615837097,0.603310763835907,2.9662938117980957,0.0,1.7264117002487183,1.0878193378448486,0.0,1.7838754653930664,1.265698790550232,0.0,1.0055475234985352,0.0,0.0,2.2611098289489746,0.0,0.7660322189331055,0.7361546158790588,0.658440351486206,0.19531354308128357,1.8250617980957031,0.17553600668907166,1.5962997674942017,0.40211838483810425,0.1165643259882927,1.643584966659546,0.2065849006175995,1.2943860292434692,0.0,0.6117204427719116,0.9671094417572021,0.0,0.16798296570777893,0.05161287635564804,0.0,0.3737212121486664,0.13813462853431702,0.0,1.3520468473434448,1.1715805530548096,0.18712544441223145,0.0,2.8414270877838135,0.0,1.842740535736084,0.0,2.2462642192840576,0.0
CC(C)(C)CC(C)(C)[NH3+].[Br-],1.2765913009643555,1.869429111480713,1.5153177976608276,1.5079416036605835,1.655545949935913,3.4964354038238525,0.0,1.950669288635254,1.3482692241668701,0.0,1.7883200645446777,1.3631435632705688,0.0,1.0483295917510986,0.0771227702498436,0.0,2.718351125717163,0.0,1.0926884412765503,0.9434932470321655,0.3048408031463623,0.4638975262641907,2.309359312057495,0.39627107977867126,2.0289764404296875,0.4653218388557434,0.7074524760246277,1.648723840713501,0.3773014545440674,2.3571126461029053,0.0,0.6340497732162476,1.0480387210845947,0.0,0.40704208612442017,0.0,0.0,0.007647700607776642,0.03303886577486992,0.0,1.7092777490615845,1.2994847297668457,0.15122577548027039,0.0,3.67680287361145,0.0,1.6954803466796875,0.0,3.4910526275634766,0.0
COCC[NH3+].[Br-],0.6977585554122925,2.3392257690429688,0.5012661218643188,1.2948312759399414,1.1068459749221802,2.52724027633667,0.0,1.7565271854400635,1.4392701387405396,0.0,1.645831823348999,1.0224703550338745,0.0,1.2411049604415894,0.0,0.0,2.3147289752960205,0.0,0.8534321784973145,0.2986838221549988,1.3331464529037476,0.5519416332244873,2.0829665660858154,0.0,0.3586394786834717,0.7778717279434204,0.0,1.8850209712982178,0.5173082947731018,0.9951042532920837,0.0,0.9100614786148071,0.4700665771961212,0.0,0.7658314108848572,0.6986303329467773,0.0,0.0,0.26597127318382263,0.0,1.8018807172775269,0.6295273303985596,0.13421019911766052,0.0,2.4513461589813232,0.0,2.169935703277588,0.0,1.9438730478286743,0.00846020132303238
C[N+](=C)C.[I-],0.41394975781440735,2.1591715812683105,0.8565014004707336,0.8265995979309082,0.5878589749336243,2.563143014907837,0.0,1.9603562355041504,1.080259084701538,0.0,1.439730167388916,1.286407232284546,0.0,1.5689704418182373,0.0,0.0,2.4157893657684326,0.0,0.6840167045593262,0.5796992778778076,1.816543698310852,0.7738693952560425,1.7619404792785645,0.0,1.3284040689468384,0.6682484745979309,0.0,2.0878331661224365,0.36038288474082947,1.316523551940918,0.0,0.6469013094902039,1.1038392782211304,0.0,1.3581478595733643,0.8667373061180115,0.0,0.15294034779071808,0.11501599848270416,0.0,1.6098558902740479,1.5476003885269165,0.3121629059314728,0.0,2.1158246994018555,0.0,2.679380178451538,0.0,1.675744891166687,0.0
C(CF)N.Cl,0.7139177322387695,1.6355774402618408,0.8905805349349976,1.9255788326263428,0.2609902620315552,2.0799460411071777,0.0,1.2637501955032349,1.2653158903121948,0.44498589634895325,1.9413813352584839,0.6808364987373352,0.0,2.7260348796844482,0.0,0.9055007100105286,3.4307219982147217,0.0,1.0635014772415161,1.282534122467041,2.125872850418091,1.1448454856872559,2.325169324874878,0.0,0.0,0.0,0.0,2.3461148738861084,0.7503366470336914,0.4847128391265869,0.0,0.0,0.9026681780815125,0.0,1.4681516885757446,2.0436413288116455,0.0,0.004595153033733368,0.0,0.0,1.9695188999176025,1.1839481592178345,1.0959587097167969,0.0,1.8805793523788452,0.0,1.8379061222076416,0.0,1.611668348312378,0.45217078924179077
C1=CC=C2C=C(C=CC2=C1)CCN.Cl,0.0,0.0,1.3448866605758667,0.0,0.0,4.024697780609131,4.998222351074219,3.69345760345459,0.0,1.2455227375030518,1.9377833604812622,0.4298486113548279,0.0,0.0,1.18435800075531,0.0,3.2047603130340576,0.0,1.424502968788147,0.8539020419120789,0.0,0.0,0.0,4.789680480957031,1.4713314771652222,0.6135464310646057,1.7428120374679565,0.0,0.0,2.340179920196533,0.0,2.0394015312194824,2.7649428844451904,0.0,0.0,1.761338233947754,0.04771886765956879,7.651700019836426,4.096907615661621,0.0,2.6631369590759277,0.0,2.625756025314331,0.0,1.0432868003845215,0.9276883602142334,0.0,0.0,0.0,2.8910837173461914
C[N+](C)(C)CI.[I-],1.3894098997116089,1.8030133247375488,1.2983055114746094,1.073546051979065,1.0037198066711426,3.9489147663116455,0.0,2.414626359939575,1.2513166666030884,0.0,1.722050666809082,1.4676191806793213,0.0,1.3027942180633545,0.0,0.0,2.803678512573242,0.0,0.7179355025291443,0.6010629534721375,1.0053025484085083,0.8649072051048279,2.309915781021118,0.2703593969345093,1.5226616859436035,1.0692896842956543,0.012265553697943687,2.0782675743103027,0.004017559811472893,2.306039810180664,0.0,0.3222815990447998,1.7839140892028809,0.0,0.7674824595451355,0.35098907351493835,0.0,0.14064939320087433,0.3972029983997345,0.0,2.0462446212768555,2.7130849361419678,0.36646920442581177,0.0,3.0565600395202637,0.0,2.136502981185913,0.0,2.7981443405151367,0.0
O,0.0,0.19638797640800476,0.018713947385549545,0.0,0.0,1.6343132257461548,0.7143072485923767,0.6210851669311523,0.0,0.18965724110603333,0.9260943531990051,0.686331570148468,0.0,0.050606608390808105,0.0,0.0,1.3025104999542236,0.0,0.3051334023475647,0.6170013546943665,0.0,0.0,0.0,0.5471224784851074,0.27593153715133667,0.26150065660476685,0.0,0.0,0.0,0.40857359766960144,0.0,0.0,1.097374677658081,0.0,0.0,0.0,0.0,1.3327730894088745,1.0015314817428589,0.0,0.9392606019973755,0.0,0.0,0.0,1.5489845275878906,0.4709392189979553,1.5313327312469482,0.0,0.0,0.35801541805267334
CCCC[N+]1(CCCC1)C.[I-],1.0012675523757935,0.0,1.199005365371704,2.9437477588653564,0.0,2.830778121948242,0.0,1.817251205444336,2.285306215286255,0.667811930179596,1.1148995161056519,1.718455195426941,0.0,2.035510778427124,1.4562593698501587,0.0,2.1626198291778564,0.0,1.3985676765441895,0.4647727310657501,1.8986716270446777,1.2016119956970215,3.3205060958862305,0.8251802325248718,1.5306230783462524,0.9193599820137024,1.580604910850525,1.6445550918579102,0.0,2.640369415283203,0.0,0.7823264598846436,1.250731110572815,0.0,0.6616622805595398,0.817935585975647,0.0,0.35039299726486206,0.0,0.0,1.9455547332763672,0.730728030204773,0.47137540578842163,0.0,3.729074239730835,0.0,1.0465950965881348,0.0,2.3102638721466064,0.0
C(CO)NCCO.I,0.31033584475517273,1.8890042304992676,0.0,1.7487821578979492,1.273911714553833,2.106969118118286,0.0,1.7689379453659058,0.5483294129371643,0.0,1.1746457815170288,1.982187271118164,0.0,2.2409403324127197,0.0,0.0,5.579243183135986,0.0,4.157390594482422,0.0,0.8255075216293335,1.977160930633545,2.214576482772827,0.0,1.6314830780029297,0.5616348385810852,0.0,1.052393913269043,1.8923918008804321,1.3174046277999878,0.0,2.6068835258483887,2.651305913925171,0.0,2.3987574577331543,0.27509593963623047,0.0,0.20011518895626068,0.0,0.0,3.554568290710449,2.6777496337890625,0.2142866849899292,0.0,2.230715274810791,0.0,1.9162688255310059,0.0,3.792487382888794,0.16281461715698242
C(CO)N.I,0.6950345039367676,1.482266902923584,0.6015610098838806,1.6700093746185303,0.11431742459535599,2.644397735595703,0.0,1.1845444440841675,0.7783605456352234,0.49807506799697876,2.182304620742798,0.686359703540802,0.0,2.747546434402466,0.0,1.3050864934921265,3.8741345405578613,0.0,2.2772159576416016,1.2502931356430054,1.9042121171951294,1.6759535074234009,2.106377601623535,0.0,0.5923866033554077,0.0,0.0,2.1432502269744873,0.7530079483985901,0.9075841307640076,0.0,0.0,1.8081485033035278,0.0,1.7778748273849487,1.090946912765503,0.0,0.22253204882144928,0.0,0.0,2.114147424697876,1.9140281677246094,1.6984328031539917,0.0,2.872556209564209,0.0,1.9964373111724854,0.0,2.070004463195801,0.16785210371017456
