,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_feat_vdw_per_N,_raw_RelativeHumidity,_out_crystalscore
4490,2019-06-10T21_14_00.866379+00_00_LBL_B3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,3.385798466,0.4414007170000001,1.084712541,0,0,1,0.543440983,0.221141759,1.6962850319999998,4.833838008,0.11242432661181558,0.045748690509282784,0.3509188825096432,0.15817301712109835,0.5090918996307415,0.08322063453799794,0.03386486864725294,0.11708550318525088,2.457432668788712,7.670577640652662,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4491,2019-06-10T21_14_00.866379+00_00_LBL_D3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.285151184,0.370663423,0.532967227,0,0,1,0.26701658100000003,0.185702375,2.146860743,4.951598324,0.05392533148454148,0.03750352166085756,0.4335692442164257,0.09142885314539904,0.5249980973618247,0.0376161330902551,0.02616094186741332,0.0637770749576684,1.4378738074836148,11.560760830334024,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4492,2019-06-10T21_14_00.866379+00_00_LBL_F3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.0206356780000005,0.277290194,0.757152335,0,0,1,0.37933332,0.13892238699999998,2.014338475,4.938245449,0.07681540415874133,0.02813193237046002,0.4079057016916617,0.10494733652920134,0.5128530382208631,0.054560049061839984,0.019981403823180945,0.07454145288502093,2.7305413345654648,14.499739879937424,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4493,2019-06-10T21_14_00.866379+00_00_LBL_H3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,3.021507712,0.127581784,1.2953001240000002,0,0,1,0.6476500620000001,0.063790892,1.510753856,4.949149811,0.13086087241904268,0.012889262688758807,0.3052552284115936,0.14375013510780146,0.449005363519395,0.1002569226083786,0.009874898340337744,0.11013182094871636,10.152704276340891,23.68290846285705,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,116.23,-1,0
4494,2019-06-10T21_14_00.866379+00_00_LBL_A4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,14.04736042,0.428107765,0.756955543,0,0,1,0.378477771,0.214053882,7.023680209,2.412946571,0.156852943015289,0.08871057675814573,2.910831219146792,0.2455635197734347,3.1563947389202265,0.040107315868647714,0.02268330484932032,0.06279062071796802,1.7681425231054675,32.81267381546484,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,116.23,-1,0
4495,2019-06-10T21_14_00.866379+00_00_LBL_C4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.269389529,0.357228996,0.646668426,0,0,1,0.323334213,0.178614498,4.134694764,3.91525732,0.08258313223714246,0.04562011724940725,1.0560467489273475,0.12820324948654974,1.1842499984138972,0.04016597982522849,0.022188268468704597,0.06235424829393309,1.8102349843963952,23.148707469423893,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4496,2019-06-10T21_14_00.866379+00_00_LBL_E4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.459337246,0.667760059,0.799373819,0,0,1,0.400486283,0.33454779,3.73712796,3.886593058,0.10304301917476433,0.08607739091989085,0.961543414561412,0.1891204100946552,1.1506638246560672,0.05253160261956479,0.04388248064299773,0.09641408326256252,1.1970973803174725,11.170684941604307,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4497,2019-06-10T21_14_00.866379+00_00_LBL_G4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.9488954010000015,0.627823966,1.110312083,0,0,1,0.5540457289999999,0.313284159,2.968498805,4.087469158,0.13554737848373016,0.07664502088947626,0.7262437195862506,0.21219239937320644,0.938436118959457,0.07852157661504393,0.044399883990799804,0.12292146060584375,1.7685085986106304,9.475419422659028,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4498,2019-06-10T21_14_00.866379+00_00_LBL_D4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,11.60895068,0.155933292,0.685193345,0,0,1,0.342596673,0.077966646,5.804475342000001,3.177841614,0.107807976171842,0.024534465675229843,1.8265464573276249,0.13234244184707186,1.9588888991746969,0.03814123623984929,0.008680015009704141,0.046821251249553435,4.394144042056137,74.44818572803554,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4499,2019-06-10T21_14_00.866379+00_00_LBL_F4,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.424071258,0.289185378,0.700884673,0,0,1,0.35044233700000005,0.144592689,0.212035629,5.829664265,0.06011363966600571,0.02480291873206184,0.03637184224707664,0.08491655839806754,0.12128840064514418,0.05800392987874549,0.023932451385676196,0.08193638126442168,2.423651841760824,1.4664339564222364,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
